Price,Close,High,Low,Open,Volume,RSI,MACD
Ticker,AKSEN.IS,AKSEN.IS,AKSEN.IS,AKSEN.IS,AKSEN.IS,,
Date,,,,,,,
2021-08-05,6.16281270980835,6.685633973090164,5.996250359168112,6.065651228291553,15632132.0,90.29529828357629,0.20271314729441947
2021-08-06,6.125799179077148,6.250721279614275,6.107292250246462,6.199826894399895,8997568.0,87.34691216247481,0.21127492644988877
2021-08-09,6.047144412994385,6.199826680899708,6.042518011876021,6.125798968126215,7471946.0,81.24995470945208,0.20930072733774363
2021-08-10,6.042518138885498,6.084158397265857,5.996250596809567,5.996250596809567,5637888.0,78.41408351588481,0.2049997491604234
2021-08-11,5.9499831199646,6.11654592027203,5.908342861127729,6.042518205130944,6673696.0,71.00838389319057,0.19191214652455368
2021-08-12,5.926849842071533,6.037891415760369,5.917596156977468,5.991623872770026,4492168.0,69.42149464252253,0.17762590409729384
2021-08-13,6.084158420562744,6.107292191689291,5.936102991336817,5.94535667628343,9195272.0,69.29459942114663,0.1769575847635858
2021-08-16,6.098038673400879,6.130425686775736,6.037891047676171,6.107291916690853,7686808.0,64.42307025306484,0.1755246187340802
2021-08-17,6.1674394607543945,6.269227783036151,6.056397895305183,6.084158066047507,15155678.0,66.51580545198905,0.17793788914105413
2021-08-18,6.435790538787842,6.523698781265655,6.144306080094016,6.222960637578381,27313518.0,76.20820222390202,0.1992077694552714
2021-08-19,6.269228458404541,6.417283894953133,6.232214599267393,6.394150122682414,12395256.0,63.235330336218674,0.20031502802466328
2021-08-20,6.338628768920898,6.482057791221401,6.246094129327011,6.264601057245788,15674900.0,64.02878898028895,0.204435953064384
2021-08-23,6.412656307220459,6.4496701620572905,6.269227730037725,6.3617623671298045,11156026.0,69.03917031507825,0.2112401742782115
2021-08-24,6.417283535003662,6.574592648132977,6.408030291358398,6.45429739206468,14617630.0,64.77734550376613,0.2145329449751321
2021-08-25,6.537578582763672,6.55608551070449,6.3432556187650935,6.412656488233171,14970034.0,65.88238955353393,0.2242641173370492
2021-08-26,6.755035400390625,6.759661801502968,6.5468319069361405,6.560712433993088,15121974.0,73.12927888609619,0.2466795213932711
2021-08-27,6.76891565322876,6.893837311143885,6.662500482699595,6.731901795976872,10706660.0,77.8571922845318,0.2625375416478457
2021-08-31,6.681007385253906,6.824436412475249,6.625486599592736,6.7781688704709495,9085552.0,73.15436404087453,0.2649574103091581
2021-09-01,6.643993854522705,6.718022013614103,6.606979995597007,6.6948882414755415,4773830.0,76.22381755113248,0.260881214811012
2021-09-02,6.745781898498535,6.782795755840202,6.620860240280406,6.63936716895124,11790188.0,79.20793796728364,0.26283445301639397
2021-09-03,6.708768367767334,6.750409069613946,6.648620736348895,6.750409069613946,7042414.0,74.3682749691188,0.2584168571016958
2021-09-06,6.657873630523682,6.8105558916562785,6.653246788370583,6.7041407283347985,6663352.0,71.22807461636793,0.24795087719351638
2021-09-07,6.722647666931152,6.73652819341362,6.643993115156985,6.648619957317808,6411438.0,71.12676465230244,0.2420925439624213
2021-09-08,6.569965839385986,6.718021709629378,6.523698738442413,6.718021709629378,6768108.0,55.59846020757115,0.2225640454277622
2021-09-09,6.912343978881836,6.912343978881836,6.505191564477951,6.560712348260299,13170528.0,73.40066674092635,0.23203981359625647
2021-09-10,6.912343978881836,6.977118447247892,6.856823195099488,6.91697082117369,7854954.0,71.98582286030883,0.2368195201260308
2021-09-13,6.819809436798096,6.990998632885758,6.801302508605915,6.912344077758998,6678670.0,65.38463478829917,0.23048383362129776
2021-09-14,6.889211177825928,6.907718107171572,6.722648372475133,6.819809861849763,9514128.0,67.00002404762805,0.22842970150019504
2021-09-15,6.8938374519348145,6.96786560919043,6.8707041216099265,6.889211050613833,8128770.0,64.00001499073386,0.22458619875302865
2021-09-16,6.787422180175781,6.912343830698057,6.676380614991546,6.898463745360017,5239712.0,51.39440693360225,0.21052655299879586
2021-09-17,6.819809436798096,6.852196892064391,6.699514182928937,6.782795580413735,4930784.0,52.15685038249882,0.19969559684784333
2021-09-20,6.63011360168457,6.782795876239149,6.602353428805552,6.764288947239806,5089116.0,48.01445091006504,0.17380164040316526
2021-09-21,6.509818077087402,6.699514201904537,6.491311148842803,6.6301133312972835,5035776.0,45.08472859076816,0.14193748293131314
2021-09-22,6.546832084655762,6.597726469432864,6.477431212446966,6.5005649835965595,6611724.0,42.34874753074783,0.11830785038267955
2021-09-23,6.588472843170166,6.606979772006712,6.4913113564683025,6.54683214297794,7499818.0,45.39005744383347,0.10176813780717708
2021-09-24,6.509818077087402,6.583845790065799,6.4080301923620935,6.583845790065799,6990510.0,44.444444444444436,0.0813754684060104
2021-09-27,6.398776531219482,6.565338886035183,6.384896445294835,6.53295187179768,10395948.0,38.25504887626946,0.055612934949466286
2021-09-28,6.361762523651123,6.445043919702981,6.301614897751444,6.421910149550802,10637638.0,41.758238854291875,0.031842163860403616
2021-09-29,6.449670791625977,6.477431406083362,6.3108690430590455,6.384896759958742,7756234.0,27.064271362723076,0.019868092060864484
2021-09-30,6.338628768920898,6.505191561429864,6.334001926631212,6.477430948931715,15428180.0,24.38020682059961,0.0014022266795006288
2021-10-01,6.283107757568359,6.4080298474249675,6.269227672442053,6.273854514564139,7290542.0,25.213708528389574,-0.017510338005582327
2021-10-04,6.15355920791626,6.2877345394925115,6.098038426702633,6.269227612421302,12259900.0,17.813760621137305,-0.04246268366550865
2021-10-05,6.098038673400879,6.22758716814027,6.079531745580966,6.1443057723306795,8906136.0,16.66669995514046,-0.06595732551237177
2021-10-06,5.996250629425049,6.130425972687091,5.9037159860098445,6.065651501676456,9147236.0,16.731557767382554,-0.09173300197151946
2021-10-07,5.875955104827881,6.098038680152696,5.78342046562586,6.079531752312292,7315461.0,13.043507484255159,-0.12047845412850045
2021-10-08,5.91296911239624,5.968489897343626,5.848195083910945,5.91296911239624,4787324.0,18.107026602907354,-0.13867416157790746
2021-10-11,6.0147576332092285,6.135052891771011,5.903716059724502,5.922222988638623,5535378.0,27.615110393947774,-0.14322984339987777
2021-10-12,6.061025142669678,6.144306101703681,5.986996986181691,6.005503914993691,5946503.0,28.215815899545802,-0.14147600540144367
2021-10-13,5.91296911239624,6.107292080332077,5.875955255764651,6.0702782237004875,7472942.0,22.348519746344834,-0.1503003910894245
2021-10-14,5.885209083557129,6.033264513681337,5.82968829726055,5.903716012322655,5572494.0,23.32020560082188,-0.15771573384535564
2021-10-15,5.9592366218566895,6.024011091234687,5.857448296045542,5.912969080695266,5138774.0,30.612267218569514,-0.1558228143300049
2021-10-18,6.098038673400879,6.199826555790419,5.996250349771375,5.996250349771375,9329147.0,39.32585657516612,-0.14149147083348534
2021-10-19,6.172066688537598,6.24609440346171,6.08878528862798,6.15355975980657,9558511.0,38.63637605764554,-0.12274540311637683
2021-10-20,6.329375743865967,6.357135916081529,6.1350527733971,6.181319874169699,8337183.0,49.6350543422045,-0.09411063450137735
2021-10-21,6.5607123374938965,6.597726193288054,6.209080266209436,6.329375518160431,11035702.0,59.6153966849303,-0.052149299661740756
2021-10-22,6.542205333709717,6.58847243229575,6.458923938518913,6.560712261392123,7191846.0,64.58333929752338,-0.02015565814154119
2021-10-25,6.690260887145996,6.764288599335943,6.468177309336187,6.542205462766103,9204907.0,70.77920948055825,0.016950978744032952
2021-10-26,6.736528396606445,6.801302423851912,6.708767784044125,6.718021468644888,4497803.0,77.02700585394354,0.04952081205870318
2021-10-27,6.903090953826904,6.940104810852252,6.643993513409495,6.727274912336516,7873524.0,86.2745065019484,0.08776118959566226
2021-10-28,6.958611965179443,6.958611965179443,6.866077319613226,6.893837492663094,2639010.0,86.45161011488995,0.1211504983767222
2021-11-01,6.7272748947143555,6.81055629342322,6.4774311398277415,6.801302608571133,12311352.0,72.78105137661396,0.12747534153416495
2021-11-02,6.764288902282715,6.856823546664423,6.690261186777349,6.727275044530032,7540246.0,72.61903337802386,0.13393067690189753
2021-11-03,6.7272748947143555,6.792049364959025,6.431163598047266,6.764288751642744,8682144.0,78.2051294756067,0.1345093159520534
2021-11-04,6.829063415527344,6.856823588390792,6.745782014457013,6.773542628560453,6431741.0,81.09754488188184,0.1415496779399401
2021-11-05,6.708768367767334,6.856823804341949,6.551459245786802,6.856823804341949,15385795.0,73.96449451549972,0.13585634317535078
2021-11-08,6.718021392822266,6.792049103832985,6.634739997315225,6.718021392822266,6154499.0,71.61289421733676,0.1305856658778417
2021-11-09,6.523698806762695,6.7365287088039745,6.523698806762695,6.708768094955118,9811029.0,61.309527826224056,0.10946654527956667
2021-11-10,6.579219818115234,6.643993850576733,6.458924556058162,6.523699029759663,9681922.0,58.598735104126284,0.09610177027166777
2021-11-11,6.569965839385986,6.662500482513116,6.532951982135135,6.579219524318691,10372334.0,50.37594072356675,0.08379740670278579
2021-11-12,6.569965839385986,6.606979696636838,6.5514589107605605,6.569965839385986,4671962.0,51.14504087043403,0.07320227961374393
2021-11-15,6.819809436798096,6.847570049706353,6.6439933983523956,6.6532470830684725,12640050.0,54.92957184252689,0.08399758348723996
2021-11-16,7.152935028076172,7.2362164307139025,6.745782141416157,6.829063544053887,20488640.0,63.00578155205333,0.1180723264702852
2021-11-17,7.115920543670654,7.236215794404895,7.069653003775958,7.143680714615503,8182827.0,57.23268605771163,0.14047078644493372
2021-11-18,7.199202537536621,7.3287510422766635,7.0789072768008685,7.134428064546601,12963582.0,58.02468821639771,0.16306220859734388
2021-11-19,7.4490461349487305,7.4490461349487305,7.208455618905373,7.2177093039408815,14196430.0,73.78046979524147,0.19883432536390266
2021-11-22,7.772916793823242,7.874705559342504,7.495313315992361,7.495313315992361,11726678.0,77.94868610206757,0.250430830371978
2021-11-23,8.429913520812988,8.531702287821409,7.985747243801522,7.985747243801522,31828191.0,85.1144824971019,0.34041152527638197
2021-11-24,8.392898559570312,8.938853531721735,8.281857004934743,8.568715016269838,27711135.0,83.13719380226564,0.4040771266519112
2021-11-25,8.485434532165527,8.642743638583596,8.272604201284643,8.411406821201721,12482641.0,88.09517528872955,0.45673450301752094
2021-11-26,8.402153015136719,8.420660383849842,8.26335127970795,8.420660383849842,14080939.0,84.9999365778016,0.48614179080004494
2021-11-29,8.217083930969238,8.503941092835905,8.170816390593345,8.439167065797612,9887904.0,85.32812218347816,0.48887826550176605
2021-11-30,8.328125,8.420660075214174,8.106041878461838,8.17081590162383,10291025.0,85.66031058340366,0.4943089418944382
2021-12-01,8.429913520812988,8.522448603097017,8.365139492702136,8.392899664395365,8897040.0,86.54540807425798,0.5010504770031865
2021-12-02,8.503941535949707,8.577970133896496,8.429913820482897,8.429913820482897,8178345.0,86.92575065728774,0.5065276982872913
2021-12-03,8.466927528381348,8.559462612317304,8.439167356192547,8.531702440128502,12015118.0,84.2307212829679,0.5020938887376225
2021-12-06,8.753785133361816,8.790798988540686,8.36513921274373,8.46692709386564,11975439.0,83.92151592799463,0.5157814663967208
2021-12-07,8.892586708068848,9.031389324327261,8.726024804030613,8.800052513043141,10632098.0,86.09019053336674,0.5316999908481792
2021-12-08,8.77229118347168,8.975867818071704,8.679756991366123,8.929600280778988,9651433.0,81.48143200080311,0.5285162859252086
2021-12-09,8.874080657958984,8.97586854223115,8.753785404284637,8.781545575907964,10720610.0,80.31492069365814,0.5281189106777076
2021-12-10,9.003628730773926,9.077657326041821,8.670504023228151,8.864826989916505,13176481.0,78.54073456461111,0.5321234468687184
2021-12-13,9.299739837646484,9.475555423048727,9.077656714250002,9.114670568149418,13225220.0,74.22676304824905,0.5528182179726642
2021-12-14,9.623611450195312,9.642118819561045,9.42003568205191,9.4385421689377,10048662.0,79.5555545376677,0.5885680593773976
2021-12-15,9.253473281860352,9.706893260876313,9.197952053877998,9.632865545219829,14563400.0,66.274522008021,0.5803431745780046
2021-12-16,9.623611450195312,9.632865134878179,9.299740428614475,9.299740428614475,11775665.0,73.07693416474237,0.596812270575823
2021-12-17,8.883334159851074,10.58597239821593,8.670503828505513,9.706892666741483,25838623.0,60.40463168103667,0.5438606699702895
2021-12-20,9.197951316833496,9.521823208738299,8.374392825527988,8.559462099839342,18927674.0,62.77174362049251,0.5212741957512144
2021-12-21,8.28185749053955,9.197951031857805,8.28185749053955,9.197951031857805,13142409.0,48.24560769090294,0.4245590837014124
2021-12-22,8.457674026489258,8.901840274695664,8.059774433944435,8.281857558047639,13926876.0,49.4646662039576,0.3579721060891341
2021-12-23,8.5872220993042,8.72602471413263,8.198576189752425,8.624235953429135,10847431.0,51.3626776402811,0.31205768663353695
2021-12-24,9.207204818725586,9.207204818725586,8.494687906125622,8.605729468512113,9186280.0,54.7758256404013,0.32198594887563203
2021-12-27,9.142431259155273,9.512569819250654,9.105417403145735,9.299740367815794,9142403.0,52.67327714690437,0.32092802481040295
2021-12-28,9.318246841430664,9.697639085613014,9.123923877034834,9.438542093911886,13887456.0,55.77300616714003,0.3304670421509499
2021-12-29,9.37376880645752,9.447796524214972,9.160938456044839,9.30899477403975,14348452.0,55.335978845138975,0.33860372768029023
2021-12-30,9.253473281860352,9.521823971735103,9.253473281860352,9.420036083327432,9064436.0,52.67327714690437,0.3315236676265183
2021-12-31,9.244219779968262,9.318247497091692,9.086910660460974,9.290487323790405,6000024.0,49.36709713961435,0.3214603934434077
2022-01-03,9.410781860351562,9.697639021504344,9.364514320090812,9.364514320090812,9814308.0,47.483590249904495,0.3231996990747579
2022-01-04,9.531076431274414,9.669878159662735,9.383021018998907,9.420034872067783,14954933.0,53.48836150262422,0.33047536357094565
2022-01-05,9.993751525878906,10.03076538446631,9.549584340350066,9.59585188420432,13117778.0,54.545469451006795,0.3693181240583936
2022-01-06,10.03076457977295,10.132552462102627,9.743906536873054,9.919723012918775,12300431.0,67.03296827751792,0.398494341000978
