Price,Close,High,Low,Open,Volume,RSI,MACD
Ticker,ANSGR.IS,ANSGR.IS,ANSGR.IS,ANSGR.IS,ANSGR.IS,,
Date,,,,,,,
2021-08-03,1.4804039001464844,1.5031443369556177,1.4735817148862664,1.4804039001464844,1835996.0,81.6326443279282,0.0176829374908396
2021-08-04,1.4735817909240723,1.4826779661170943,1.471307692908336,1.4781298785205834,1870308.0,76.92309243243406,0.018315428805637968
2021-08-05,1.4804039001464844,1.4826778896099198,1.4644855401626131,1.471307616987875,1375280.0,78.18182684655233,0.019146461439753626
2021-08-06,1.4849520921707153,1.4872260817944258,1.473581818747271,1.4804040044883302,337336.0,84.90565104635452,0.019942180828076195
2021-08-09,1.482677936553955,1.512240559559308,1.4758557510777355,1.512240559559308,1175332.0,84.90556706741111,0.02015693225601667
2021-08-10,1.4644855260849,1.4872259626754354,1.4644855260849,1.4872259626754354,770196.0,74.99997815767884,0.018644229750392816
2021-08-11,1.4167306423187256,1.4622115183020867,1.4167306423187256,1.4622115183020867,4231912.0,51.35134560756006,0.013437087717626417
2021-08-12,1.4531153440475464,1.4531153440475464,1.3939902052308428,1.4190046328204289,6972652.0,59.9999883507383,0.012106772157870482
2021-08-13,1.4326488971710205,1.4531152356323527,1.4326488971710205,1.4531152356323527,1126128.0,54.54543529047959,0.009293882186055535
2021-08-16,1.4531153440475464,1.4622115192501162,1.425826818439837,1.4326490040592452,1577804.0,53.60823182265265,0.00861678885713646
2021-08-17,1.4417451620101929,1.4531153266598713,1.432648986916466,1.4531153266598713,1067624.0,50.98038812597648,0.0070810825382554565
2021-08-18,1.4417451620101929,1.4440191515661445,1.432648986916466,1.4417451620101929,1245372.0,37.50002457264887,0.005797197729579429
2021-08-19,1.4394710063934326,1.4394710063934326,1.4258267442990584,1.4349229190286412,793936.0,37.037039434001834,0.004543826018543973
2021-08-20,1.4326488971710205,1.4394709738464802,1.4258267120606074,1.4394709738464802,1001312.0,36.585370531376256,0.002965844301060949
2021-08-23,1.4508413076400757,1.4508413076400757,1.430374859877345,1.4349229473318452,900488.0,42.69663847876012,0.0031469814623759085
2021-08-24,1.4531153440475464,1.4690337048695243,1.4462932668631,1.4531153440475464,1745260.0,44.82758412914755,0.0034344396188465964
2021-08-25,1.4531153440475464,1.4644856172682394,1.4508413544643848,1.4531153440475464,970460.0,42.85715177238043,0.00362051721016865
2021-08-26,1.4508413076400757,1.4690336574580771,1.4462932201855754,1.4531152971498467,1116812.0,40.96383791990986,0.0035436404277293665
2021-08-27,1.4371970891952515,1.4508413519757017,1.434922991181029,1.4462932643822184,3272552.0,38.63638123661535,0.0023545982814705546
2021-08-31,1.4417451620101929,1.4417451620101929,1.4212787138318272,1.4371970744633296,6122268.0,43.902462413008756,0.0017589887528988157
2021-09-01,1.4326488971710205,1.4394709738464802,1.4235527226471054,1.4394709738464802,2002132.0,55.38458932889013,0.000546669690603574
2021-09-02,1.4326488971710205,1.4417450716949356,1.4326488971710205,1.4326488971710205,812372.0,40.8163221639641,-0.00040938279057511906
2021-09-03,1.4371970891952515,1.4462932643822184,1.4303749035875457,1.4326490016017681,1398608.0,52.38099992885644,-0.0007909426893879523
2021-09-06,1.448567271232605,1.4667596218234442,1.437197106330812,1.437197106330812,1182980.0,47.36843557385101,-0.00017384896964478536
2021-09-07,1.444019079208374,1.4690336136801598,1.437197002447404,1.444019079208374,1013072.0,51.42848584245093,-5.1208536227198564e-05
2021-09-08,1.444019079208374,1.4485671665273392,1.4212786426135482,1.4462931770853342,1616196.0,51.42848584245093,4.546084649281745e-05
2021-09-09,1.4394710063934326,1.459937453752472,1.4258267442990584,1.4349229190286412,1546896.0,50.0,-0.0002421283328697399
2021-09-10,1.4349229335784912,1.4508412937341484,1.432648944090516,1.4394710209893995,1114344.0,51.42856286994657,-0.0008274974206523567
2021-09-13,1.4326488971710205,1.4394709738464802,1.3871679161164916,1.4394709738464802,1097740.0,35.71427234142935,-0.0014580943689908032
2021-09-14,1.421278715133667,1.4326489882287206,1.421278715133667,1.4303748902357256,1044044.0,28.125025596500862,-0.0028425584156090977
2021-09-15,1.4076343774795532,1.4303748140230526,1.4076343774795532,1.4190045415338255,2416380.0,23.6842177869255,-0.0049832958329105725
