Price,Close,High,Low,Open,Volume,RSI,MACD
Ticker,AGHOL.IS,AGHOL.IS,AGHOL.IS,AGHOL.IS,AGHOL.IS,,
Date,,,,,,,
2021-08-03,2.2528927326202393,2.296916976572701,2.247150400247624,2.2720336884101626,5310500.0,54.71700862466468,0.015533860960958545
2021-08-04,2.2222671508789062,2.272033728072752,2.2222671508789062,2.25863487624335,5569960.0,51.60144967366384,0.011213959601351853
2021-08-05,2.2050399780273438,2.2241809326285535,2.1725004008409226,2.218438828790733,11240030.0,42.46029058861618,0.006327379680722167
2021-08-06,2.2050399780273438,2.226095119359946,2.2050399780273438,2.2050399780273438,5032250.0,46.92983270816966,0.002426755757941379
2021-08-09,2.237579822540283,2.262463109592846,2.20121187125479,2.2107823487228386,10065730.0,53.91302417042285,0.001938827109980501
2021-08-10,2.2337515354156494,2.2567206342455135,2.222266871911634,2.2375796805242656,5609180.0,46.79806915289514,0.0012290615085026602
2021-08-11,2.164844274520874,2.2394939118580734,2.164844274520874,2.231837620707969,7246260.0,30.76931368574357,-0.0048379045641300245
2021-08-12,2.231837272644043,2.237579604200179,2.172500226860901,2.1744144134389995,6274280.0,43.61231280467596,-0.004191921955209121
2021-08-13,2.2854321002960205,2.287346286969119,2.2260950515680076,2.2394936737451867,10554020.0,50.0,0.0006373318326242661
2021-08-16,2.2701194286346436,2.310315525773501,2.2624631378359017,2.2930885292090544,12251260.0,40.26550940559381,0.0031921485215273826
2021-08-17,2.2854321002960205,2.32371400833263,2.2662911462777156,2.2816039551279936,18244950.0,51.83248804785682,0.0063789314328688285
2021-08-18,2.373480796813965,2.4098485214988243,2.2969169737484147,2.302659077935778,20634380.0,61.70214570345172,0.015826831938253072
2021-08-19,2.419419050216675,2.427075340690747,2.3332845274034044,2.3639101456560416,13632350.0,68.97962109595838,0.026713260446809883
2021-08-20,2.36391019821167,2.436645872045148,2.327542247205841,2.4309035399728405,13290360.0,60.07604274610172,0.03051003236112848
2021-08-23,2.4079344272613525,2.41941909134587,2.3600820405394938,2.3773088084880913,7960220.0,64.41279387788936,0.03664892284655341
2021-08-24,2.3619959354400635,2.415590652759676,2.360081976929682,2.411762507560741,10472770.0,62.62972587052476,0.03737633430270604
2021-08-25,2.3371126651763916,2.384965279110126,2.3237140428004697,2.3658240966297277,7562590.0,61.77474489785074,0.03553531221110573
2021-08-26,2.287346363067627,2.3581678496559046,2.281604031035458,2.3371127082640104,9468360.0,56.73983259847217,0.029717993740792537
2021-08-27,2.293088436126709,2.296916809548861,2.260548859285643,2.296916809548861,4834710.0,54.75408697924962,0.025279656109325366
2021-08-31,2.3064873218536377,2.3179717577603665,2.2643770389944304,2.300744989811184,11577620.0,56.12904677487532,0.02258309578813833
2021-09-01,2.2950029373168945,2.327542518616786,2.2892606045749826,2.316058081311169,8046280.0,62.14287589032187,0.01929691562144953
2021-09-02,2.323714256286621,2.346683357923891,2.2930886353181315,2.2988309677719974,9563280.0,59.2308075567296,0.018792726797594916
2021-09-03,2.3064873218536377,2.3332845671475164,2.300744989811184,2.3275422351050628,5207140.0,52.28217611974241,0.016809316547242048
2021-09-06,2.3256282806396484,2.3485973806717446,2.3103154712255245,2.3160578032780936,10033640.0,55.967085572283644,0.016590717575652558
2021-09-07,2.3007447719573975,2.3562534440293397,2.2969166270176355,2.3371124911523724,8252700.0,51.61289188456168,0.014245373328949817
2021-09-08,2.258634567260742,2.323713946086579,2.258634567260742,2.3084011376464897,10620300.0,36.60709320818088,0.008886293862666594
2021-09-09,2.2701194286346436,2.2758617608227922,2.250978473459604,2.258634764258346,6801880.0,31.0679682095884,0.00550248785067442
2021-09-10,2.2299232482910156,2.2873463398517004,2.212696480547533,2.2739474891865745,5079840.0,32.32322978146786,-0.00041788153485899926
2021-09-13,2.1973836421966553,2.239493695816303,2.189727351785146,2.22992321871283,7093390.0,21.35417883064882,-0.00764733744803392
2021-09-14,2.195469379425049,2.2107821878956058,2.1897272759044846,2.2012117111237783,3639780.0,24.260365496375613,-0.013376996661526697
2021-09-15,2.191641092300415,2.208868086280033,2.1782424713239235,2.1992976101285175,4923660.0,25.94936908442743,-0.018018991922364336
2021-09-16,2.1820709705352783,2.2203528813586395,2.1801570119010227,2.1954695936878172,4926430.0,29.927019244844217,-0.022213966675825425
2021-09-17,2.170586109161377,2.205039871413346,2.170586109161377,2.2031259129526717,5228970.0,27.14290289919802,-0.026163648467755873
2021-09-20,2.124647855758667,2.1629297621038064,2.1093350475849793,2.1629297621038064,5329890.0,19.745233036560066,-0.03262455728310032
2021-09-21,2.1265621185302734,2.1399609702112925,2.1093353494806677,2.13230445093954,4132440.0,21.052670395785967,-0.03716202833005822
2021-09-22,2.1629300117492676,2.1916414448219967,2.124648100985629,2.1342185786765384,6141290.0,23.07700292234233,-0.037392385636216385
2021-09-23,2.1380465030670166,2.1801567830958337,2.130390212977139,2.166757933171303,5600830.0,22.500066171856872,-0.03913175019391302
2021-09-24,2.139960765838623,2.139960765838623,2.0844518620879064,2.134218433977767,5546620.0,17.88093509750223,-0.039895849609827394
