Price,Close,High,Low,Open,Volume
Ticker,MAVI.IS,MAVI.IS,MAVI.IS,MAVI.IS,MAVI.IS
Date,,,,,
2021-07-02,2.9929351806640625,3.051101888045172,2.9612080324316676,3.0140867472965187,5506640
2021-07-05,3.0035107135772705,3.0590333192131807,2.985003245604058,2.985003245604058,3411024
2021-07-06,3.0008671283721924,3.037882269858368,2.982359658487251,3.0035110238248564,2985776
2021-07-07,2.995579242706299,3.0193745027438412,2.969139885583441,2.990291250251955,3308320
2021-07-08,3.0511021614074707,3.1647912875230597,2.992935448814937,3.0273066972430844,10941216
2021-07-09,2.987647294998169,3.088116930737718,2.961207938405265,3.0669653647768813,5586928
2021-07-12,2.9347686767578125,3.011442853701049,2.892465745183841,2.9744277129302157,4730016
2021-07-13,2.8951098918914795,2.950632507009151,2.8686705321481782,2.9400567227685688,2546752
2021-07-14,2.9241929054260254,2.987647403905326,2.8977535478693413,2.908329331235273,2094592
2021-07-16,2.9083290100097656,2.947988041964444,2.900397122932323,2.9427002517236605,2068176
2021-07-19,2.889822006225586,2.9136172678441756,2.8739582295247925,2.9136172678441756,544432
2021-07-26,2.9427003860473633,2.969139741890677,2.9003972553250392,2.937412393848934,2448256
2021-07-27,2.929480791091919,2.9585640429999795,2.897753442151622,2.9585640429999795,1666464
2021-07-28,2.8871774673461914,2.932124491596242,2.8369428545318245,2.9294805964559494,3219904
2021-07-29,2.8554508686065674,2.9241931639890195,2.844875084305504,2.9030417971032,4603872
2021-07-30,2.856046438217163,2.9041819285537738,2.8533720742884716,2.888136765108237,2362992
2021-08-02,2.8212814331054688,2.874765441315999,2.807910431052836,2.8560461200524334,3310672
2021-08-03,2.8159329891204834,2.850697470501733,2.7918651456871313,2.821281308094432,4260592
2021-08-04,2.9095304012298584,2.9282497242496373,2.8239558576493806,2.837326860956457,5770768
2021-08-05,2.920226812362671,2.9309236549771556,2.8640686436682548,2.9041816504535953,2592864
2021-08-06,2.9897561073303223,2.995104426481778,2.8988332535784944,2.8988332535784944,3102656
2021-08-09,2.96836256980896,3.019172420367508,2.96836256980896,2.995104574942374,2510736
2021-08-10,3.003127336502075,3.0218466589740904,2.930923798341489,2.968362647310832,2215040
2021-08-11,2.9416205883026123,3.013823921132644,2.933597905088027,2.9977787587287823,1180256
2021-08-12,2.96836256980896,2.981733572375667,2.9282495621088387,2.96836256980896,1131728
2021-08-13,3.051262617111206,3.069982142335688,2.9737107646676084,2.9790592878854456,3639792
2021-08-16,3.0753304958343506,3.139511346987258,3.0539368107749474,3.0539368107749474,4869584
2021-08-17,3.0913758277893066,3.166253525593759,3.051262819113774,3.0753306651241563,4218816
2021-08-18,3.061959743499756,3.110095436798089,3.0058015706685794,3.0913759098374847,3337696
2021-08-19,3.032543420791626,3.0566112661997553,2.979059410562586,3.0405658999107974,3120864
2021-08-20,2.9897561073303223,3.048588434097524,2.9549914207699683,3.0325432726178594,2586272
2021-08-23,3.0218465328216553,3.086027384943282,2.989756208773494,2.992430368439957,2734784
2021-08-24,3.1555569171905518,3.176950605018924,3.013824194384574,3.0271951982709746,4788608
2021-08-25,3.118117570877075,3.2063662641385746,3.0993982500156885,3.1502080975291187,2907152
2021-08-26,3.195669651031494,3.1983438107712283,3.1154436346876073,3.1181177944273415,3346592
2021-08-27,3.0753304958343506,3.195669515236564,3.059285334052449,3.195669515236564,2633888
2021-08-31,3.0539369583129883,3.1288146556129965,3.037891795755933,3.099398490254176,3320704
2021-09-01,3.1020724773406982,3.128814481455704,3.0592853115617484,3.0646336307746296,1615408
2021-09-02,3.1234662532806396,3.1956695848855032,3.078004722544909,3.107420887123731,8701904
2021-09-03,3.1047468185424805,3.1742759925031687,3.0993984990167784,3.123466344933062,4536080
2021-09-06,3.128814697265625,3.1341630168474066,3.0860275285354315,3.110095374704076,2327776
2021-09-07,3.0084757804870605,3.1261406518178414,3.0084757804870605,3.1261406518178414,5035088
2021-09-08,3.0218465328216553,3.061959539894509,2.9362721993430223,3.0111496901305,5827600
2021-09-09,3.0378918647766113,3.059285551355623,2.9710368492488457,3.021846701855011,3247856
