Price,Close,High,Low,Open,Volume
Ticker,ENKAI.IS,ENKAI.IS,ENKAI.IS,ENKAI.IS,ENKAI.IS
Date,,,,,
2021-07-02,7.150911331176758,7.4533897009294945,7.150911331176758,7.344808270690809,4336816
2021-07-05,7.050085544586182,7.15091167265181,7.0345733448899175,7.15091167265181,2708592
2021-07-06,7.042329788208008,7.112133105265614,7.011306179792412,7.065598088887251,2041037
2021-07-07,7.01906156539917,7.0733526764765,6.964770454321839,7.034572971782701,2027610
2021-07-08,7.104376316070557,7.1819357344847345,6.995794873768868,7.01130628195766,3857640
2021-07-09,7.01906156539917,7.112132381170298,6.988037960142127,7.081107983423275,2541604
2021-07-12,6.941503047943115,7.042329172105419,6.86394442993442,7.01906166595181,2167168
2021-07-13,6.825164318084717,6.94150263441205,6.817409011488854,6.902723723962902,1385777
2021-07-14,7.026817798614502,7.034573105708925,6.732093939306548,6.801897250586324,2287279
2021-07-16,6.957014560699463,7.050085379223973,6.933747054190837,7.0268178727153465,906059
2021-07-19,6.980281829833984,6.980281829833984,6.902724005769358,6.918234619594312,330946
2021-07-26,7.088866233825684,7.0966215422586485,6.957015688093563,6.980283198372722,1730554
2021-07-27,7.24398136138916,7.24398136138916,7.073352720156708,7.088864919126013,2305161
2021-07-28,7.1741790771484375,7.399099629608761,7.1741790771484375,7.251738489540971,2204887
2021-07-29,7.228470325469971,7.275006132273509,7.1664231113919366,7.181935311156458,2080128
2021-07-30,7.181934833526611,7.267248756597629,7.073352612356254,7.23622594411179,2254181
2021-08-02,7.150911331176758,7.228469948484381,7.1121324187679384,7.150911331176758,1656896
2021-08-03,7.228470325469971,7.275006132273509,7.14315560423518,7.1509117041174415,2138348
2021-08-04,7.259494304656982,7.492170180642379,7.220714595747716,7.220714595747716,4243014
2021-08-05,7.282762050628662,7.306029559737368,7.23622703241125,7.251739233477116,1235514
2021-08-06,7.360321044921875,7.383588555188956,7.282762413201562,7.290517721630501,1408446
2021-08-09,7.375833511352539,7.414612432358743,7.344809899053481,7.36032130895793,1065618
2021-08-10,7.3991007804870605,7.445635801168768,7.360321068258881,7.383588578599735,1402851
2021-08-11,7.3991007804870605,7.461148003056094,7.313786047577173,7.406856088940589,2846576
2021-08-12,7.468902111053467,7.484414310447559,7.368075984951895,7.3990995912500725,1629325
2021-08-13,7.523193359375,7.755869222064634,7.4223672314584945,7.445634738478456,5904623
2021-08-16,7.717090129852295,8.159175130504106,7.6240201039192845,7.6240201039192845,9838606
2021-08-17,7.569728851318359,7.864451946328136,7.569728851318359,7.717090795068283,3942094
2021-08-18,7.709334373474121,7.879963818602397,7.592996043387566,7.592996043387566,5617431
2021-08-19,7.841183662414551,7.841183662414551,7.585240301856922,7.717090031915396,3153859
2021-08-20,7.755867958068848,7.8877176713540536,7.7170890501854945,7.8411826648980725,2673841
2021-08-23,7.864451885223389,7.887719393531526,7.755869651458702,7.755869651458702,2039450
2021-08-24,8.143662452697754,8.166929957813895,7.895474410642311,7.895474410642311,3580381
2021-08-25,7.918741226196289,8.143661743549563,7.70157680736965,8.104882043406283,2200658
2021-08-26,8.097128868103027,8.112640276748184,7.887719700207782,7.887719700207782,1903630
2021-08-27,8.376338958740234,8.430630864957848,8.066104476005417,8.10488339010226,4255047
2021-08-31,8.508188247680664,8.616771261940693,8.399606025910611,8.422873531648483,3162844
2021-09-01,8.508188247680664,8.585746864303562,8.283268497221254,8.52370044649923,3416798
2021-09-02,8.337559700012207,8.508188341467452,8.337559700012207,8.430630516479601,1703059
2021-09-03,8.112638473510742,8.337559000056913,8.081614870626106,8.337559000056913,4070353
2021-09-06,8.097128868103027,8.291025042372922,8.073860566400148,8.112640276748184,2707015
2021-09-07,8.03508186340332,8.182443815678258,8.03508186340332,8.089372983848278,2122988
2021-09-08,8.10488510131836,8.17468763692437,7.949767827200434,8.011814261353493,2343682
2021-09-09,8.291025161743164,8.298781262422459,8.058349273775274,8.058349273775274,2250507
2021-09-10,8.12039566040039,8.322047917434887,8.104883460634644,8.298780410276294,2209880
2021-09-13,8.10488510131836,8.182444530867508,8.10488510131836,8.120397304224264,2051690
2021-09-14,8.12039566040039,8.182442874483325,8.104883460634644,8.12039566040039,1722894
2021-09-15,8.143662452697754,8.197952769642114,8.112638848379579,8.112638848379579,1164608
2021-09-16,8.159174919128418,8.182442425008892,8.104883015420672,8.120395214334309,1191760
2021-09-17,7.895474433898926,8.27551220105857,7.879963027939127,8.14366247668542,5849917
2021-09-20,7.864451885223389,8.035081336136486,7.763625751724769,7.794649360298974,2077144
2021-09-21,7.802404880523682,8.120396282700206,7.7868942645493435,8.104884081745695,2766256
2021-09-22,7.848940372467041,7.895476185651155,7.763626432024789,7.8411850640114675,1695966
2021-09-23,8.050593376159668,8.089373088044194,7.825672790707695,7.879964704342083,2449722
2021-09-24,8.17468547821045,8.291023799322174,8.019569037544779,8.027324344459577,3565199
2021-09-27,8.12039566040039,8.244489296076233,8.050592346434584,8.174685982110425,2286042
2021-09-28,7.97303581237793,8.159176692365774,7.9342560991558075,8.120396979143651,3977437
2021-09-29,7.903231620788574,8.004057754628139,7.887719420203984,7.9963024468259105,2227906
2021-09-30,8.058347702026367,8.058347702026367,7.79464825526494,7.9032304736361105,4191386
2021-10-01,7.825671672821045,8.004057212521555,7.794648858733144,7.98854501298759,3976342
2021-10-04,7.779136657714844,7.9497660976158135,7.771381350439356,7.810161056776853,4163500
2021-10-05,7.81016206741333,7.918743515730754,7.763626255288586,7.786894557596016,4043160
2021-10-06,7.779136657714844,7.817916364052342,7.717090237060867,7.794648857245849,2472511
2021-10-07,7.825671672821045,7.856696071888974,7.779136659199179,7.786893551456176,2806152
2021-10-08,7.825671672821045,7.879963578699908,7.802404166010112,7.833428565078042,3096685
2021-10-11,7.872207164764404,7.887718571189317,7.8101607465747716,7.833428252457131,2514599
2021-10-12,7.980787754058838,8.058346355292148,7.825669759102398,7.856694150583507,6480061
2021-10-13,7.988544940948486,8.019569339736643,7.9187424211451525,7.988544940948486,2920717
2021-10-14,7.949765682220459,8.04283649707326,7.926498176629751,7.996301485891846,8357943
2021-10-15,7.825671672821045,7.996301905244587,7.810161058267108,7.98854501298759,3014756
2021-10-18,7.88771915435791,7.90323135441968,7.833428831611838,7.841184139152682,2732800
2021-10-19,7.856696128845215,7.91874254996083,7.825671729552377,7.903231142804431,1942023
2021-10-20,7.794649600982666,7.895475737594601,7.794649600982666,7.864452128062447,2150676
2021-10-21,8.143662452697754,8.143662452697754,7.794648290975711,7.794648290975711,6813850
2021-10-22,8.283268928527832,8.353071449376037,8.050592274053779,8.112639487578862,5406670
2021-10-25,8.376338958740234,8.477165878870066,8.275512831100421,8.275512831100421,5061985
2021-10-26,8.469409942626953,8.500433549997608,8.384095220480164,8.453898535186644,2967131
2021-10-27,8.407364845275879,8.477167378492368,8.360829030641392,8.469411277304928,3225391
2021-10-28,8.53145694732666,8.546968354385085,8.39960642112499,8.407363313389224,2775608
2021-11-01,8.3840970993042,8.562481891047838,8.345318175768291,8.531459069215197,3058896
2021-11-02,8.399603843688965,8.492674634950587,8.35306884430304,8.399603843688965,3994042
2021-11-03,8.43062973022461,8.43838503650613,8.298779221069909,8.399605335138881,3129754
2021-11-04,8.562479019165039,8.57023591075683,8.453897594188929,8.461652900800829,2987365
2021-11-05,8.663305282592773,8.717596387268516,8.57023527028572,8.577990576318049,5431833
2021-11-08,8.655550003051758,8.702085013608391,8.609014200005165,8.647793903795666,4375194
2021-11-09,8.655550003051758,8.779644421189394,8.655550003051758,8.686573607586167,5434596
2021-11-10,8.996809005737305,9.027832613505476,8.671062312906583,8.671062312906583,7235433
2021-11-11,9.400113105773926,9.423380610467731,8.919249228795458,9.035587544754422,8482966
2021-11-12,9.500940322875977,9.625033949413103,9.26826368344516,9.40011340929397,5983739
2021-11-15,10.206725120544434,10.377353777322558,9.376846967267474,9.578499232320727,7557864
2021-11-16,9.578497886657715,10.299793705883419,9.547475075230972,10.2067236866233,7808528
2021-11-17,9.880977630615234,9.880977630615234,9.617278170142301,9.617278170142301,5205357
2021-11-18,10.16794490814209,10.377353263008104,9.950780453469182,9.950780453469182,8404265
2021-11-19,9.896491050720215,10.369598918026545,9.873223541630242,10.18345805281667,5246188
2021-11-22,10.152434349060059,10.237748284102176,9.904246266918223,9.904246266918223,4422285
2021-11-23,11.059869766235352,11.152940582513692,10.315306405968565,10.315306405968565,15649071
2021-11-24,11.246009826660156,12.07588705370413,11.106404008165963,11.300300934269568,15836173
2021-11-25,11.897505760192871,11.897505760192871,11.33908315469052,11.33908315469052,9534499
2021-11-26,11.951794624328613,11.998330430124858,11.42439569355126,11.944039317104247,8131111
2021-11-29,11.913015365600586,12.331832058203034,11.672583413830665,12.052620401474746,8061781
2021-11-30,12.03711223602295,12.254275933498544,11.711365501074338,11.944041400684712,9217296
2021-12-01,12.59553337097168,12.642068386855318,12.037110802897868,12.238762274230282,9093874
2021-12-02,12.432658195495605,12.905765969917098,12.293052375874364,12.742892645773974,6662371
2021-12-03,13.301315307617188,13.43316662281316,12.455926606811166,12.486949420105521,9820684
2021-12-06,12.603287696838379,13.7123766464448,12.541241277990252,13.409899066763945,14581600
2021-12-07,12.87474536895752,12.882501469770288,12.680849188559273,12.820455040738503,7341065
2021-12-08,12.882498741149902,12.967813454549628,12.735136819370386,12.921277652019807,6232446
2021-12-09,12.828208923339844,12.913523645328096,12.673090886774826,12.882500038015092,7774812
2021-12-10,12.882498741149902,13.23151210893886,12.758405116880272,13.037615969609428,13212655
2021-12-13,12.975567817687988,13.099662225423826,12.866986399653975,12.898009209098038,8804387
2021-12-14,13.09190845489502,13.161710977291685,12.913523702665739,13.115175962360574,7327318
2021-12-15,13.495214462280273,14.317335695121768,13.239270297018459,13.898518978771564,17254074
2021-12-16,14.146706581115723,14.146706581115723,13.572772607748618,13.727889855010536,13508583
2021-12-17,13.898518562316895,15.248040285103917,12.781673490521431,14.968828620910047,15299441
2021-12-20,13.960564613342285,14.5267432018289,13.262536303426176,13.898517405908427,14125223
2021-12-21,12.564507484436035,13.945051850229532,12.564507484436035,13.945051850229532,6694612
2021-12-22,11.30805778503418,12.114668410390838,11.30805778503418,11.804433920249064,9512365
2021-12-23,11.246009826660156,11.633802886377437,10.540225427737797,11.478686454980455,6255544
2021-12-24,11.447664260864258,11.509711479348102,11.176209463100125,11.401129243246416,7488958
2021-12-27,11.05211353302002,11.788921577382006,10.904752399641607,11.478687111854837,10600244
2021-12-28,10.819439888000488,11.253768862211583,10.703101543482477,11.191721639469959,4743595
2021-12-29,11.897505760192871,11.897505760192871,10.834950876364545,10.873730587193506,9990313
2021-12-30,11.905261039733887,12.618801694345882,11.8277024107526,12.39388111555708,15692981
2021-12-31,11.680338859558105,12.254273586320679,11.424395498258981,12.02159773127693,6669935
2022-01-03,12.03711223602295,12.176717300295085,11.486444910041207,11.866481974991107,5378647
2022-01-04,12.130181312561035,12.300809975020027,12.013842975778477,12.06037878598555,5082894
2022-01-05,12.468002319335938,12.491571218640223,12.18517392217366,12.303019221450514,3256222
2022-01-06,12.130182266235352,12.55442412592827,12.130182266235352,12.428723042289215,4596745
2022-01-07,11.90234661102295,12.240169382186656,11.82378334388718,12.12232408010528,4613101
2022-01-10,11.98876667022705,12.177318675435227,11.902346833932583,11.957341202233112,4235185
2022-01-11,11.973053932189941,12.122324709425985,11.768789587583813,12.090899240389161,3490250
2022-01-12,11.823784828186035,12.130182170407936,11.705939511310946,12.012336853532847,4958251
2022-01-13,11.666655540466309,11.91020270243307,11.658799775995591,11.83949600566413,4111221
2022-01-14,11.863065719604492,11.988766790081453,11.658800576979532,11.666656341989958,5320781
2022-01-17,12.130182266235352,12.153751169245453,11.89449163062324,11.91806053363334,4389450
2022-01-18,11.533100128173828,12.350158334449334,11.533100128173828,12.138037415379948,4587659
2022-01-19,11.58023738861084,11.611662857138823,11.226702272493117,11.430966613791792,4750903
2022-01-20,11.31312084197998,11.776645480249922,11.234558378025982,11.611662379333467,3991369
2022-01-21,11.815927505493164,12.043759935185495,11.320978203141285,11.320978203141285,7502955
2022-01-24,11.729507446289062,12.436577683685474,11.713795113288123,11.753077149923692,9489447
2022-01-25,11.878777503967285,12.216600269238665,11.540954738695907,12.216600269238665,6075850
2022-01-26,11.666655540466309,12.028047999803384,11.643086641543329,11.957340500279031,4663810
2022-01-27,11.705938339233398,11.760932707901292,11.313121190818306,11.47024853183762,3328033
2022-01-28,11.823784828186035,11.98876795070894,11.627377037068282,11.745221551187825,4948503
2022-01-31,12.303018569946289,12.303018569946289,11.870920232486755,11.870920232486755,5062514
2022-02-01,12.13803768157959,12.483716253672103,12.130181915973427,12.303020800641919,3381394
2022-02-02,11.941628456115723,12.232311817416766,11.925915321285116,12.224456052756894,2414862
2022-02-03,11.76878833770752,12.004478929074999,11.753076006235542,11.98090922773393,1813701
2022-02-04,11.910204887390137,11.996623931709717,11.658801914832148,11.760934096486608,2830543
2022-02-07,12.090898513793945,12.098755081269887,11.745219980673193,11.933771980807734,2763314
2022-02-08,12.17732048034668,12.303021568198279,12.035906254791394,12.083044062391297,3498949
2022-02-09,12.122323036193848,12.263737225962554,11.988765413288784,12.200886296564157,3953345
2022-02-10,11.996621131896973,12.216599383957044,11.996621131896973,12.130179557050859,2693686
2022-02-11,12.035903930664062,12.075185964582358,11.839496169338855,11.980909564831702,1942551
2022-02-14,11.4309663772583,11.8316392864994,11.210989707625204,11.753076820938295,4922847
2022-02-15,11.533100128173828,11.713795577241173,11.368117012729748,11.438823718167706,2893268
2022-02-16,11.58023738861084,11.690225324325567,11.564524252969111,11.595949721497094,1795620
2022-02-17,11.517386436462402,11.729507345303977,11.4152542659469,11.595949706301672,1879492
2022-02-18,11.6273775100708,11.658802179944006,11.485963284619064,11.51738795449227,1586517
2022-02-21,11.226702690124512,11.705938895426195,11.085289280621247,11.635232190674563,3517087
2022-02-22,10.888879776000977,10.95173071471201,10.566770922684544,10.95173071471201,4526289
