Price,Close,High,Low,Open,Volume
Ticker,CCOLA.IS,CCOLA.IS,CCOLA.IS,CCOLA.IS,CCOLA.IS
Date,,,,,
2021-07-02,74.95734405517578,75.29325899187292,73.08581274900853,73.70965895852976,330529
2021-07-05,75.24526977539062,75.91709959920827,74.52544896884493,74.52544896884493,133229
2021-07-06,75.82112884521484,76.92485560301051,75.19728264973065,75.24527363492031,327017
2021-07-07,76.39697265625,76.78087851329552,75.4372116748338,75.82111753187932,223278
2021-07-08,76.39697265625,76.92484412498698,75.77312655385043,75.77312655385043,294346
2021-07-09,76.73289489746094,76.73289489746094,75.77313382395975,75.82112480659316,269694
2021-07-12,75.82112884521484,77.93260039042687,75.67716321204215,76.349000392716,449597
2021-07-13,75.38923645019531,76.0130752999654,74.04556946146747,75.82112601117399,269092
2021-07-14,76.54094696044922,76.58893794392829,74.81337406874714,74.8613650522262,220507
2021-07-16,77.35674285888672,77.54869947148903,76.39698176306332,76.39698176306332,186566
2021-07-19,77.88461303710938,77.88461303710938,76.78088633161325,77.35674151462116,61332
2021-07-26,79.6121826171875,80.09206318105818,78.07656627728058,78.22053191092104,439054
2021-07-27,79.94810485839844,80.61993471876295,78.55644682993439,79.66017359115862,525208
2021-07-28,79.94810485839844,79.94810485839844,78.07656626613223,79.94810485839844,284121
2021-07-29,81.24378204345703,81.33975669306987,79.70816568246242,79.94810596769271,439399
2021-07-30,81.43572998046875,81.57969561367803,80.37999420759452,80.5239598408038,347200
2021-08-02,82.77938842773438,83.595183834717,81.43572152790654,81.43572152790654,1620594
2021-08-03,83.49921417236328,85.27477071039986,82.9233589873779,82.9233589873779,1078017
2021-08-04,84.45897674560547,85.03483194075538,83.16330072591916,83.54720663015112,599138
2021-08-05,83.97909545898438,84.84288190532742,83.16329999614773,84.74690726071064,236326
2021-08-06,82.82738494873047,84.36300122737566,82.82738494873047,84.0270863105464,218860
2021-08-09,83.1633071899414,84.55495796325533,82.82739224352736,82.9713505617072,411933
2021-08-10,82.77938842773438,83.21127796013826,82.05956765879756,83.16329430231312,194947
2021-08-11,83.06732940673828,83.69116828840012,82.15555193237739,82.87537278573771,252412
2021-08-12,82.5394515991211,83.45122168201351,81.67566517604648,83.35524703998207,337095
2021-08-13,82.20353698730469,82.4914609144375,81.29175957872783,82.34750261206901,224652
2021-08-16,82.49147033691406,83.30727319629729,82.1555553890251,82.34751201810214,307140
2021-08-17,82.68341827392578,82.9713422036784,81.29176031840237,82.44347800460064,328534
2021-08-18,83.78714752197266,84.17104610663542,82.58744613891116,83.06732669213577,291973
2021-08-19,83.11531066894531,83.73915685498027,82.395489836381,83.49921657745884,161688
2021-08-20,83.73915100097656,84.17104054136432,82.63542433705763,83.1153048585532,136278
2021-08-23,82.5394515991211,84.41098274711958,82.5394515991211,83.93110221456655,258379
2021-08-24,83.40323638916016,84.50696305690032,82.20353508126773,82.87536488472922,306980
2021-08-25,82.29951477050781,83.8831220585595,81.96359984816864,83.45122516778387,207521
2021-08-26,82.63542175292969,83.01932762259999,82.05956660962195,82.29950686286647,131546
2021-08-27,82.49147033691406,83.0673329017485,81.81964044113613,82.63543597812267,178578
2021-08-31,84.02708435058594,84.12305899281337,82.87536667666924,82.97134131889668,354685
2021-09-01,84.4109878540039,85.13080869638279,83.93110729241799,84.36300419128307,270277
2021-09-02,83.73915100097656,85.37074184510324,83.259270479481,84.41098080211209,607709
2021-09-03,83.40323638916016,84.45897207562635,83.16329612758167,83.97909155246938,255421
2021-09-06,84.12306213378906,85.17879788250141,83.73915622814927,83.73915622814927,405373
2021-09-07,85.99459075927734,87.33825772725272,84.21903423699369,84.21903423699369,600639
2021-09-08,84.5549545288086,86.57045144782427,84.4589798797881,86.0425872170134,505915
2021-09-09,87.8181381225586,87.8181381225586,83.73915356495341,84.55494901199528,376807
2021-09-10,85.7066650390625,88.20204231463119,85.7066650390625,87.7701454469547,449545
